date,state,cases,deaths
2020-10-15,DF,202786,3499
2020-10-16,DF,203576,3526
2020-10-17,DF,204304,3539
2020-10-18,DF,204957,3545
2020-10-19,DF,205709,3561
2020-10-20,DF,206265,3575
2020-10-21,DF,207080,3587
2020-10-22,DF,207670,3600
2020-10-23,DF,208235,3613
2020-10-24,DF,208761,3623
2020-10-25,DF,209369,3633
2020-10-26,DF,210145,3641
2020-10-27,DF,210774,3653
2020-10-28,DF,211442,3661
2020-10-29,DF,212140,3670
2020-10-30,DF,212762,3676
2020-10-31,DF,213245,3683
2020-11-01,DF,213456,3688
2020-11-02,DF,213636,3695
2020-11-03,DF,214202,3707
2020-11-04,DF,214655,3719
2020-11-05,DF,214955,3728
2020-11-06,DF,215426,3733
2020-11-07,DF,215850,3740
2020-11-08,DF,216389,3752
2020-11-09,DF,216861,3759
2020-11-10,DF,217370,3775
2020-11-11,DF,217793,3788
2020-11-12,DF,218479,3797
2020-11-13,DF,219012,3808
2020-11-14,DF,219712,3813
2020-11-15,DF,219992,3817
2020-11-16,DF,220403,3825
2020-11-17,DF,221031,3837
2020-11-18,DF,221526,3845
2020-11-19,DF,222282,3852
2020-11-20,DF,222836,3857
2020-11-21,DF,223378,3862
2020-11-22,DF,223658,3867
2020-11-23,DF,224517,3882
2020-11-24,DF,225013,3898
2020-11-25,DF,225873,3906
2020-11-26,DF,226697,3910
2020-11-27,DF,227581,3915
2020-11-28,DF,228075,3920
2020-11-29,DF,228702,3925
2020-11-30,DF,229146,3930
2020-12-01,DF,230122,3939
2020-12-02,DF,230905,3955
2020-12-03,DF,231426,3962
2020-12-04,DF,232781,3968
2020-12-05,DF,233376,3978
2020-12-06,DF,233731,3985
2020-12-07,DF,234376,4001
2020-12-08,DF,235480,4011
2020-12-09,DF,236322,4032
2020-12-10,DF,237114,4043
2020-12-11,DF,237945,4051
2020-12-12,DF,238634,4059
2020-12-13,DF,239096,4066
2020-12-14,DF,240132,4086
2020-12-15,DF,240869,4095
2020-12-16,DF,241400,4107
2020-12-17,DF,242299,4123
2020-12-18,DF,243212,4132
2020-12-19,DF,243834,4138
2020-12-20,DF,244243,4145
2020-12-21,DF,245243,4156
2020-12-22,DF,245872,4169
2020-12-23,DF,246397,4181
2020-12-24,DF,246949,4188
2020-12-25,DF,247278,4192
2020-12-26,DF,247928,4198
2020-12-27,DF,248543,4201
2020-12-28,DF,249736,4223
2020-12-29,DF,250457,4241
2020-12-30,DF,251135,4248
2020-12-31,DF,251701,4259
2021-01-01,DF,252077,4263
2021-01-02,DF,252874,4268
2021-01-03,DF,253355,4269
2021-01-04,DF,254310,4289
2021-01-05,DF,255875,4328
2021-01-06,DF,255875,4328
2021-01-07,DF,256682,4337
2021-01-08,DF,257355,4345
2021-01-09,DF,258153,4351
2021-01-10,DF,258811,4356
2021-01-11,DF,259797,4368
2021-01-12,DF,260797,4375
2021-01-13,DF,261456,4388
2021-01-14,DF,262222,4399
2021-01-15,DF,262928,4406
2021-01-16,DF,263756,4412
2021-01-17,DF,264227,4421
2021-01-18,DF,265274,4427
2021-01-19,DF,265886,4436
2021-01-20,DF,266506,4442
2021-01-21,DF,267340,4452
2021-01-22,DF,268394,4460
2021-01-23,DF,269350,4468
2021-01-24,DF,270171,4476
2021-01-25,DF,271319,4490
2021-01-26,DF,272375,4505
2021-01-27,DF,273427,4508
2021-01-28,DF,273427,4508
