date,state,cases,deaths
2020-06-07,RS,12135,286
2020-06-08,RS,12250,291
2020-06-09,RS,12802,302
2020-06-10,RS,13619,316
2020-06-11,RS,14168,323
2020-06-12,RS,14384,337
2020-06-13,RS,14627,344
2020-06-14,RS,14661,350
2020-06-15,RS,15438,360
2020-06-16,RS,16471,374
2020-06-17,RS,17128,387
2020-06-18,RS,17822,406
2020-06-19,RS,18587,423
2020-06-20,RS,19138,430
2020-06-21,RS,19348,434
2020-06-22,RS,19710,458
2020-06-23,RS,20864,477
2020-06-24,RS,22009,500
2020-06-25,RS,23060,500
2020-06-26,RS,24114,540
2020-06-27,RS,25000,554
2020-06-28,RS,25243,559
2020-06-29,RS,25659,582
2020-06-30,RS,26941,614
2020-07-01,RS,28171,636
2020-07-02,RS,29195,663
2020-07-03,RS,30371,690
2020-07-04,RS,31619,715
2020-07-05,RS,31955,727
2020-07-06,RS,32401,759
2020-07-07,RS,33800,793
2020-07-08,RS,35557,825
2020-07-09,RS,36434,870
2020-07-10,RS,37490,919
2020-07-11,RS,38720,943
2020-07-12,RS,39240,962
2020-07-13,RS,39656,995
2020-07-14,RS,40993,1060
2020-07-15,RS,42239,1101
2020-07-16,RS,45344,1141
2020-07-17,RS,46710,1174
2020-07-18,RS,46847,1229
2020-07-19,RS,47113,1252
2020-07-20,RS,47449,1285
2020-07-21,RS,49840,1349
2020-07-22,RS,53073,1397
2020-07-23,RS,54841,1456
2020-07-24,RS,57007,1494
2020-07-25,RS,59118,1554
2020-07-26,RS,59779,1571
2020-07-27,RS,60044,1611
2020-07-28,RS,62347,1680
2020-07-29,RS,64496,1750
2020-07-30,RS,66473,1825
2020-07-31,RS,66692,1876
2020-08-01,RS,70456,1947
2020-08-02,RS,71040,1974
2020-08-03,RS,71479,2016
2020-08-04,RS,73618,2099
2020-08-05,RS,76563,2163
2020-08-06,RS,78837,2231
2020-08-07,RS,79026,2282
2020-08-08,RS,83595,2346
2020-08-09,RS,83991,2360
2020-08-10,RS,84034,2417
2020-08-11,RS,87415,2472
2020-08-12,RS,90049,2540
2020-08-13,RS,92560,2584
2020-08-14,RS,95142,2631
2020-08-15,RS,97445,2647
2020-08-16,RS,97877,2689
2020-08-17,RS,98007,2744
2020-08-18,RS,101217,2822
2020-08-19,RS,103891,2881
2020-08-20,RS,104068,2948
2020-08-21,RS,104335,2993
2020-08-22,RS,108839,3046
2020-08-23,RS,109873,3062
2020-08-24,RS,109953,3102
2020-08-25,RS,112763,3161
2020-08-26,RS,115984,3235
2020-08-27,RS,118315,3275
2020-08-28,RS,120739,3323
2020-08-29,RS,124416,3385
2020-08-30,RS,124482,3395
2020-08-31,RS,125813,3435
2020-09-01,RS,127799,3501
2020-09-02,RS,131461,3543
2020-09-03,RS,134610,3590
2020-09-04,RS,137217,3650
2020-09-05,RS,143485,3714
2020-09-06,RS,143914,3739
2020-09-07,RS,143952,3756
2020-09-08,RS,144502,3800
2020-09-09,RS,147576,3882
2020-09-10,RS,151392,3929
2020-09-11,RS,153475,3997
2020-09-12,RS,156264,4039
2020-09-13,RS,156903,4055
2020-09-14,RS,157907,4080
2020-09-15,RS,160940,4174
2020-09-16,RS,164373,4216
2020-09-17,RS,167781,4268
2020-09-18,RS,170749,4318
2020-09-19,RS,174140,4371
2020-09-20,RS,174777,4384
2020-09-21,RS,175349,4409
2020-09-22,RS,177485,4472
2020-09-23,RS,179436,4515
2020-09-24,RS,181217,4544
2020-09-25,RS,183115,4574
2020-09-26,RS,185119,4615
2020-09-27,RS,185516,4627
2020-09-28,RS,185778,4648
2020-09-29,RS,188253,4724
2020-09-30,RS,190572,4782
2020-10-01,RS,197186,4815
2020-10-02,RS,200427,4852
2020-10-03,RS,202587,4898
2020-10-04,RS,202719,4908
2020-10-05,RS,203497,4952
2020-10-06,RS,205375,4989
2020-10-07,RS,207706,5035
2020-10-08,RS,209623,5068
2020-10-09,RS,211773,5100
2020-10-10,RS,213782,5135
2020-10-11,RS,214158,5141
2020-10-12,RS,214584,5148
2020-10-13,RS,214970,5167
2020-10-14,RS,216932,5237
2020-10-15,RS,218835,5282
2020-10-16,RS,220563,5312
2020-10-17,RS,222692,5342
2020-10-18,RS,223016,5347
2020-10-19,RS,224020,5388
2020-10-20,RS,225694,5452
2020-10-21,RS,227463,5482
2020-10-22,RS,228762,5518
2020-10-23,RS,230944,5554
2020-10-24,RS,234076,5581
2020-10-25,RS,234076,5581
2020-10-26,RS,235673,5615
2020-10-27,RS,238396,5665
2020-10-28,RS,240694,5699
2020-10-29,RS,243402,5729
2020-10-30,RS,246227,5768
2020-10-31,RS,247576,5797
2020-11-01,RS,248482,5804
2020-11-02,RS,249437,5805
2020-11-03,RS,250064,5844
2020-11-04,RS,253272,5903
2020-11-05,RS,254828,5954
2020-11-06,RS,257785,5973
2020-11-07,RS,260188,5990
2020-11-08,RS,260898,5992
2020-11-09,RS,261656,5997
2020-11-10,RS,264576,6001
2020-11-11,RS,267750,6034
2020-11-12,RS,271340,6125
2020-11-13,RS,274411,6168
2020-11-14,RS,277519,6215
2020-11-15,RS,278707,6219
2020-11-16,RS,279872,6243
2020-11-17,RS,283351,6314
2020-11-18,RS,287204,6356
2020-11-19,RS,289923,6410
2020-11-20,RS,293221,6447
2020-11-21,RS,296904,6487
2020-11-22,RS,297827,6494
2020-11-23,RS,298670,6524
2020-11-24,RS,301766,6573
2020-11-25,RS,306335,6639
2020-11-26,RS,308647,6686
2020-11-27,RS,311123,6725
2020-11-28,RS,318936,6768
2020-11-29,RS,320778,6776
2020-11-30,RS,322058,6813
2020-12-01,RS,326425,6900
2020-12-02,RS,331279,6973
2020-12-03,RS,337003,7043
2020-12-04,RS,342035,7104
2020-12-05,RS,346801,7166
2020-12-06,RS,349035,7183
2020-12-07,RS,350569,7235
2020-12-08,RS,354683,7316
2020-12-09,RS,359544,7388
2020-12-10,RS,363979,7452
2020-12-11,RS,369142,7513
2020-12-12,RS,372699,7578
2020-12-13,RS,376590,7587
2020-12-14,RS,378893,7681
2020-12-15,RS,382251,7766
2020-12-16,RS,388704,7862
2020-12-17,RS,394816,7944
2020-12-18,RS,400537,8007
2020-12-19,RS,405598,8072
2020-12-20,RS,407755,8087
2020-12-21,RS,409794,8159
2020-12-22,RS,416000,8260
2020-12-23,RS,416098,8345
2020-12-24,RS,426531,8403
2020-12-25,RS,428633,8434
2020-12-26,RS,430780,8452
2020-12-27,RS,431603,8492
2020-12-28,RS,432241,8536
2020-12-29,RS,438458,8680
2020-12-30,RS,444212,8793
2020-12-31,RS,449674,8872
2021-01-01,RS,451912,8917
2021-01-02,RS,452920,8934
2021-01-03,RS,454757,8954
2021-01-04,RS,455326,9018
2021-01-05,RS,460609,9125
2021-01-06,RS,465337,9226
2021-01-07,RS,470138,9293
2021-01-08,RS,474917,9359
2021-01-09,RS,478501,9413
2021-01-10,RS,480480,9439
2021-01-11,RS,482062,9498
2021-01-12,RS,485757,9619
2021-01-13,RS,490980,9699
2021-01-14,RS,495585,9790
2021-01-15,RS,500792,9838
2021-01-16,RS,505021,9876
2021-01-17,RS,506885,9921
2021-01-18,RS,508058,9967
2021-01-19,RS,512343,10051
2021-01-20,RS,516288,10123
2021-01-21,RS,520313,10196
2021-01-22,RS,523367,10241
2021-01-23,RS,527182,10299
2021-01-24,RS,528045,10311
2021-01-25,RS,528950,10360
2021-01-26,RS,532944,10443
2021-01-27,RS,536746,10512
2021-01-28,RS,536746,10512
