date,state,cases,deaths
2020-07-30,MG,104303,2194
2020-07-31,MG,106830,2241
2020-08-01,MG,109709,2333
2020-08-02,MG,112525,2363
2020-08-03,MG,113149,2342
2020-08-04,MG,115134,2491
2020-08-05,MG,119067,2643
2020-08-06,MG,120152,2683
2020-08-07,MG,123208,2760
2020-08-08,MG,126608,2828
2020-08-09,MG,129812,2916
2020-08-10,MG,129979,2927
2020-08-11,MG,131455,2943
2020-08-12,MG,134045,3061
2020-08-13,MG,138029,3106
2020-08-14,MG,140943,3185
2020-08-15,MG,144029,3286
2020-08-16,MG,146917,3374
2020-08-17,MG,147253,3415
2020-08-18,MG,149138,3491
2020-08-19,MG,151885,3598
2020-08-20,MG,155372,3689
2020-08-21,MG,158318,3790
2020-08-22,MG,161202,3864
2020-08-23,MG,164309,3917
2020-08-24,MG,165439,3923
2020-08-25,MG,167275,3965
2020-08-26,MG,170133,4057
2020-08-27,MG,173639,4137
2020-08-28,MG,176744,4223
2020-08-29,MG,179844,4326
2020-08-30,MG,182329,4382
2020-08-31,MG,183013,4357
2020-09-01,MG,185124,4386
2020-09-02,MG,187927,4502
2020-09-03,MG,190457,4570
2020-09-04,MG,193483,4657
2020-09-05,MG,197348,4657
2020-09-06,MG,200274,4786
2020-09-07,MG,200233,4778
2020-09-08,MG,200884,4804
2020-09-09,MG,202532,4859
2020-09-10,MG,206182,4929
2020-09-11,MG,209301,5017
2020-09-12,MG,213342,5103
2020-09-13,MG,215415,5179
2020-09-14,MG,216395,5166
2020-09-15,MG,217805,5201
2020-09-16,MG,220429,5283
2020-09-17,MG,223835,5364
2020-09-18,MG,226207,5421
2020-09-19,MG,229031,5503
2020-09-20,MG,231075,5561
2020-09-21,MG,231854,5560
2020-09-22,MG,233893,5597
2020-09-23,MG,236847,5725
2020-09-24,MG,239363,5792
2020-09-25,MG,242388,5857
2020-09-26,MG,245259,5982
2020-09-27,MG,247528,6029
2020-09-28,MG,248518,6008
2020-09-29,MG,250548,6029
2020-09-30,MG,252933,6117
2020-10-01,MG,256209,6180
2020-10-02,MG,259423,6232
2020-10-03,MG,262868,6299
2020-10-04,MG,264540,6373
2020-10-05,MG,265313,6369
2020-10-06,MG,266971,6417
2020-10-07,MG,269489,6510
2020-10-08,MG,271498,6576
2020-10-09,MG,273963,6662
2020-10-10,MG,277013,6731
2020-10-11,MG,278809,6797
2020-10-12,MG,279332,6770
2020-10-13,MG,279904,6785
2020-10-14,MG,281116,6811
2020-10-15,MG,283282,6895
2020-10-16,MG,285996,6954
2020-10-17,MG,288561,7014
2020-10-18,MG,290246,7055
2020-10-19,MG,290690,7049
2020-10-20,MG,291936,7080
2020-10-21,MG,294020,7141
2020-10-22,MG,296452,7196
2020-10-23,MG,298481,7253
2020-10-24,MG,300299,7299
2020-10-25,MG,302097,7337
2020-10-26,MG,302375,7330
2020-10-27,MG,303522,7341
2020-10-28,MG,305556,7407
2020-10-29,MG,307284,7445
2020-10-30,MG,311029,7544
2020-10-31,MG,311029,7544
2020-11-01,MG,312049,7567
2020-11-02,MG,312888,7576
2020-11-03,MG,312584,7557
2020-11-04,MG,313633,7575
2020-11-05,MG,315651,7623
2020-11-06,MG,317265,7679
2020-11-07,MG,319571,7684
2020-11-08,MG,320918,7684
2020-11-09,MG,321380,7684
2020-11-10,MG,322810,7684
2020-11-11,MG,324979,7684
2020-11-12,MG,326459,7725
2020-11-13,MG,328871,7852
2020-11-14,MG,330907,7951
2020-11-15,MG,332479,7954
2020-11-16,MG,332886,7950
2020-11-17,MG,334233,7963
2020-11-18,MG,336257,8023
2020-11-19,MG,338535,8057
2020-11-20,MG,341029,8090
2020-11-21,MG,343453,8134
2020-11-22,MG,344852,8179
2020-11-23,MG,345279,8176
2020-11-24,MG,346666,8190
2020-11-25,MG,350427,8239
2020-11-26,MG,353543,8281
2020-11-27,MG,356106,8314
2020-11-28,MG,359371,8348
2020-11-29,MG,361622,8383
2020-11-30,MG,362710,8393
2020-12-01,MG,365242,8402
2020-12-02,MG,369401,8461
2020-12-03,MG,373751,8520
2020-12-04,MG,377703,8553
2020-12-05,MG,382594,8598
2020-12-06,MG,385359,8640
2020-12-07,MG,386230,8645
2020-12-08,MG,388694,8649
2020-12-09,MG,392774,8732
2020-12-10,MG,397258,8798
2020-12-11,MG,402589,8845
2020-12-12,MG,407215,8912
2020-12-13,MG,410693,8968
2020-12-14,MG,411418,8972
2020-12-15,MG,415496,8980
2020-12-16,MG,419697,9104
2020-12-17,MG,424958,9174
2020-12-18,MG,430147,9238
2020-12-19,MG,435046,9314
2020-12-20,MG,438235,9438
2020-12-21,MG,439910,9448
2020-12-22,MG,443896,9471
2020-12-23,MG,449952,9556
2020-12-24,MG,455551,9651
2020-12-25,MG,459289,9730
2020-12-26,MG,461166,9748
2020-12-27,MG,462202,9755
2020-12-28,MG,463058,9768
2020-12-29,MG,467828,9777
2020-12-30,MG,473758,9932
2020-12-31,MG,480019,10046
2021-01-01,MG,483497,10126
2021-01-02,MG,485915,10143
2021-01-03,MG,487285,10150
2021-01-04,MG,488717,10170
2021-01-05,MG,492162,10190
2021-01-06,MG,501066,10312
2021-01-07,MG,505809,10452
2021-01-08,MG,512553,10548
2021-01-09,MG,519655,10656
2021-01-10,MG,524098,10754
2021-01-11,MG,526794,10779
2021-01-12,MG,532610,10791
2021-01-13,MG,539906,10931
2021-01-14,MG,546891,11052
2021-01-15,MG,554986,11180
2021-01-16,MG,561403,11321
2021-01-17,MG,567042,11425
2021-01-18,MG,569226,11443
2021-01-19,MG,574654,11467
2021-01-20,MG,582083,11636
2021-01-21,MG,589394,11787
2021-01-22,MG,597008,11874
2021-01-23,MG,605028,11985
2021-01-24,MG,609199,12097
2021-01-25,MG,610836,12123
2021-01-26,MG,615708,12145
2021-01-27,MG,622535,12343
2021-01-28,MG,630853,12498
